run_id,condition,profile_id,class_level,term,learning_style,returned_rank,returned_topic,slug_match_type,slug_matched_value,slug_similarity,curr_match_type,curr_matched_value,curr_similarity,is_hallucinated
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,7,algebraic_expressions,exact,algebraic_expressions,1.0,none,Sequences and Series: Geometric Progression,0.469,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,8,linear_equations,exact,linear_equations,1.0,none,Quadratic Functions and Graphs,0.348,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,9,simultaneous_equations,exact,simultaneous_equations,1.0,none,Quadratic Functions and Graphs,0.308,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,10,quadratic_equations,exact,quadratic_equations,1.0,none,Quadratic Functions and Graphs,0.653,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,11,inequalities,exact,inequalities,1.0,none,Quadratic Functions and Graphs,0.286,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,12,polynomials,exact,polynomials,1.0,none,Matrices and Determinants,0.278,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,13,sets,exact,sets,1.0,none,Matrices and Determinants,0.276,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,14,logic,exact,logic,1.0,none,Surds and Further Indices,0.133,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,15,plane_geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,16,angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,17,triangles,exact,triangles,1.0,none,Matrices and Determinants,0.412,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,18,coordinate_geometry,exact,coordinate_geometry,1.0,none,Sequences and Series: Geometric Progression,0.387,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,19,vectors,exact,vectors,1.0,none,Quadratic Functions and Graphs,0.27,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,20,statistics,exact,statistics,1.0,none,Surds and Further Indices,0.343,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,21,probability,exact,probability,1.0,none,Surds and Further Indices,0.222,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,22,sequence_and_series,exact,sequence_and_series,1.0,none,Sequences and Series: Geometric Progression,0.613,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,23,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Sequences and Series: Arithmetic Progression,0.462,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,24,matrices,exact,matrices,1.0,borderline,Matrices and Determinants,0.9,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,25,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Surds and Further Indices,0.553,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,26,basic_operations,exact,basic_operations,1.0,none,Matrices and Determinants,0.439,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,27,fractions,exact,fractions,1.0,none,Quadratic Functions and Graphs,0.41,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,28,decimals,exact,decimals,1.0,none,Matrices and Determinants,0.303,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,29,percentages,exact,percentages,1.0,none,Surds and Further Indices,0.278,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,30,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Surds and Further Indices,0.444,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,31,sequence_and_series: arithmetic_progression,borderline,sequence_and_series,0.9,borderline,Sequences and Series: Arithmetic Progression,0.989,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,32,sequence_and_series: geometric_progression,borderline,sequence_and_series,0.9,borderline,Sequences and Series: Geometric Progression,0.988,False
P6_ss2_kinesthetic__r1__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r1__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r1__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r1__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,plane_geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r1__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,Mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,Circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,Trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,Plane Geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,Angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,triangles,exact,triangles,1.0,none,Matrices and Determinants,0.412,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,6,plane_geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,7,indices,exact,indices,1.0,borderline,Surds and Further Indices,0.9,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,8,logarithms,exact,logarithms,1.0,none,Matrices and Determinants,0.343,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,9,surds,exact,surds,1.0,borderline,Surds and Further Indices,0.9,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,10,algebraic_expressions,exact,algebraic_expressions,1.0,none,Sequences and Series: Geometric Progression,0.469,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,11,linear_equations,exact,linear_equations,1.0,none,Quadratic Functions and Graphs,0.348,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,12,simultaneous_equations,exact,simultaneous_equations,1.0,none,Quadratic Functions and Graphs,0.308,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,13,quadratic_equations,exact,quadratic_equations,1.0,none,Quadratic Functions and Graphs,0.653,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,14,inequalities,exact,inequalities,1.0,none,Quadratic Functions and Graphs,0.286,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,15,polynomials,exact,polynomials,1.0,none,Matrices and Determinants,0.278,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,16,sets,exact,sets,1.0,none,Matrices and Determinants,0.276,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,17,logic,exact,logic,1.0,none,Surds and Further Indices,0.133,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,18,coordinate_geometry,exact,coordinate_geometry,1.0,none,Sequences and Series: Geometric Progression,0.387,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,19,vectors,exact,vectors,1.0,none,Quadratic Functions and Graphs,0.27,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,20,statistics,exact,statistics,1.0,none,Surds and Further Indices,0.343,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,21,probability,exact,probability,1.0,none,Surds and Further Indices,0.222,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,22,sequence_and_series,exact,sequence_and_series,1.0,none,Sequences and Series: Geometric Progression,0.613,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,23,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Sequences and Series: Arithmetic Progression,0.462,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,24,matrices,exact,matrices,1.0,borderline,Matrices and Determinants,0.9,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,25,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Surds and Further Indices,0.553,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,26,basic_operations,exact,basic_operations,1.0,none,Matrices and Determinants,0.439,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,27,fractions,exact,fractions,1.0,none,Quadratic Functions and Graphs,0.41,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,28,decimals,exact,decimals,1.0,none,Matrices and Determinants,0.303,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,29,percentages,exact,percentages,1.0,none,Surds and Further Indices,0.278,False
P6_ss2_kinesthetic__r2__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,30,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Surds and Further Indices,0.444,False
P6_ss2_kinesthetic__r2__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r2__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r2__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r2__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,plane_geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r2__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,Mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,Trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,Circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,Plane Geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r2__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,Angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,triangles,exact,triangles,1.0,none,Matrices and Determinants,0.412,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,6,plane_geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,7,indices,exact,indices,1.0,borderline,Surds and Further Indices,0.9,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,8,logarithms,exact,logarithms,1.0,none,Matrices and Determinants,0.343,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,9,surds,exact,surds,1.0,borderline,Surds and Further Indices,0.9,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,10,algebraic_expressions,exact,algebraic_expressions,1.0,none,Sequences and Series: Geometric Progression,0.469,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,11,linear_equations,exact,linear_equations,1.0,none,Quadratic Functions and Graphs,0.348,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,12,simultaneous_equations,exact,simultaneous_equations,1.0,none,Quadratic Functions and Graphs,0.308,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,13,quadratic_equations,exact,quadratic_equations,1.0,none,Quadratic Functions and Graphs,0.653,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,14,inequalities,exact,inequalities,1.0,none,Quadratic Functions and Graphs,0.286,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,15,polynomials,exact,polynomials,1.0,none,Matrices and Determinants,0.278,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,16,sets,exact,sets,1.0,none,Matrices and Determinants,0.276,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,17,logic,exact,logic,1.0,none,Surds and Further Indices,0.133,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,18,coordinate_geometry,exact,coordinate_geometry,1.0,none,Sequences and Series: Geometric Progression,0.387,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,19,vectors,exact,vectors,1.0,none,Quadratic Functions and Graphs,0.27,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,20,statistics,exact,statistics,1.0,none,Surds and Further Indices,0.343,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,21,probability,exact,probability,1.0,none,Surds and Further Indices,0.222,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,22,sequence_and_series,exact,sequence_and_series,1.0,none,Sequences and Series: Geometric Progression,0.613,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,23,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Sequences and Series: Arithmetic Progression,0.462,False
P6_ss2_kinesthetic__r3__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,24,matrices,exact,matrices,1.0,borderline,Matrices and Determinants,0.9,False
P6_ss2_kinesthetic__r3__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r3__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r3__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r3__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,plane_geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r3__ungrounded,ungrounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P6_ss2_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,Mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,Circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,Trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,Plane Geometry,exact,plane_geometry,1.0,none,Sequences and Series: Geometric Progression,0.386,False
P6_ss2_kinesthetic__r3__ungrounded_readable,ungrounded_readable,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,Angles,exact,angles,1.0,none,Surds and Further Indices,0.258,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,1,vectors,exact,vectors,1.0,none,Integration,0.333,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,2,matrices,exact,matrices,1.0,none,Integration,0.316,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,3,probability,exact,probability,1.0,exact,Probability,1.0,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,4,statistics,exact,statistics,1.0,none,Integration,0.381,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,5,plane_geometry,exact,plane_geometry,1.0,none,Permutation and Combination,0.341,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,6,circles,exact,circles,1.0,none,Differentiation,0.273,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,7,angles,exact,angles,1.0,none,Integration,0.235,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,8,triangles,exact,triangles,1.0,none,Integration,0.4,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,9,coordinate_geometry,exact,coordinate_geometry,1.0,none,Differentiation,0.353,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,10,sets,exact,sets,1.0,none,Integration,0.267,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,11,logic,exact,logic,1.0,none,Probability,0.25,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,12,polynomials,exact,polynomials,1.0,none,Permutation and Combination,0.368,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,13,inequalities,exact,inequalities,1.0,none,Integration,0.522,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,14,quadratic_equations,exact,quadratic_equations,1.0,none,Differentiation,0.529,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,15,simultaneous_equations,exact,simultaneous_equations,1.0,none,Integration,0.485,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,16,linear_equations,exact,linear_equations,1.0,none,Integration,0.667,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,17,algebraic_expressions,exact,algebraic_expressions,1.0,none,Integration,0.375,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,18,indices,exact,indices,1.0,none,Integration,0.333,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,19,logarithms,exact,logarithms,1.0,none,Probability,0.286,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,20,surds,exact,surds,1.0,none,Integration,0.125,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,21,percentages,exact,percentages,1.0,none,Differentiation,0.462,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,22,decimals,exact,decimals,1.0,none,Differentiation,0.348,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,23,fractions,exact,fractions,1.0,none,Integration,0.6,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,24,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Permutation and Combination,0.638,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,25,basic_operations,exact,basic_operations,1.0,none,Integration,0.593,False
P7_ss3_visual__r1__grounded,grounded,P7_ss3_visual,SS3,First,visual,26,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Permutation and Combination,0.531,False
P7_ss3_visual__r1__ungrounded,ungrounded,P7_ss3_visual,SS3,First,visual,1,matrices,exact,matrices,1.0,none,Integration,0.316,False
P7_ss3_visual__r1__ungrounded,ungrounded,P7_ss3_visual,SS3,First,visual,2,vectors,exact,vectors,1.0,none,Integration,0.333,False
P7_ss3_visual__r1__ungrounded,ungrounded,P7_ss3_visual,SS3,First,visual,3,probability,exact,probability,1.0,exact,Probability,1.0,False
P7_ss3_visual__r1__ungrounded,ungrounded,P7_ss3_visual,SS3,First,visual,4,functions,none,fractions,0.778,none,Differentiation,0.5,True
P7_ss3_visual__r1__ungrounded,ungrounded,P7_ss3_visual,SS3,First,visual,5,graphing,none,fractions,0.471,none,Integration,0.526,True
P7_ss3_visual__r1__ungrounded,ungrounded,P7_ss3_visual,SS3,First,visual,6,statistics,exact,statistics,1.0,none,Integration,0.381,False
P7_ss3_visual__r1__ungrounded_readable,ungrounded_readable,P7_ss3_visual,SS3,First,visual,1,Matrices,exact,matrices,1.0,none,Integration,0.316,False
P7_ss3_visual__r1__ungrounded_readable,ungrounded_readable,P7_ss3_visual,SS3,First,visual,2,Vectors,exact,vectors,1.0,none,Integration,0.333,False
P7_ss3_visual__r1__ungrounded_readable,ungrounded_readable,P7_ss3_visual,SS3,First,visual,3,Probability,exact,probability,1.0,exact,Probability,1.0,False
P7_ss3_visual__r1__ungrounded_readable,ungrounded_readable,P7_ss3_visual,SS3,First,visual,4,Functions,none,fractions,0.778,none,Differentiation,0.5,True
P7_ss3_visual__r1__ungrounded_readable,ungrounded_readable,P7_ss3_visual,SS3,First,visual,5,Graphs,none,logarithms,0.5,none,Integration,0.353,True
P7_ss3_visual__r1__ungrounded_readable,ungrounded_readable,P7_ss3_visual,SS3,First,visual,6,Statistics,exact,statistics,1.0,none,Integration,0.381,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,1,vectors,exact,vectors,1.0,none,Integration,0.333,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,2,matrices,exact,matrices,1.0,none,Integration,0.316,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,3,probability,exact,probability,1.0,exact,Probability,1.0,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,4,statistics,exact,statistics,1.0,none,Integration,0.381,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,5,plane_geometry,exact,plane_geometry,1.0,none,Permutation and Combination,0.341,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,6,circles,exact,circles,1.0,none,Differentiation,0.273,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,7,angles,exact,angles,1.0,none,Integration,0.235,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,8,triangles,exact,triangles,1.0,none,Integration,0.4,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,9,coordinate_geometry,exact,coordinate_geometry,1.0,none,Differentiation,0.353,False
P7_ss3_visual__r2__grounded,grounded,P7_ss3_visual,SS3,First,visual,10,sets,exact,sets,1.0,none,Integration,0.267,False
